Type               ,Version            ,S/N                ,Region             ,BLE Ver            ,BLE Mac            ,
IQ 243648V         ,P3.4               ,PI504657           ,US                 ,                   ,00:00:00:00:00:00  ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    700,     50,OPP    ,      0,      0,    5.0,  2.250,   39.0,      4,      0,     64,    3.1,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   5009,  59099, -54090,   6807,    101,      0,     18,      0,    270,    467,  20598,   1345,   1536,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,Bat Dis,
    181,                   ,    875,     36,     50,       ,OPP    ,     71,   2.09,   2.47,     44,     50,     95,    199,   8.75,Full ch,       ,01/25/2022 06:05:16,01/26/2022 20:50:16,      0,NO     ,
    180,                   ,    875,     36,     50,       ,OPP    ,     41,   2.03,   2.34,    153,     50,     55,    137,   5.78,Part ch,       ,01/27/2022 04:49:16,01/27/2022 05:44:16,      0,NO     ,
    179,                   ,    875,     36,     50,       ,OPP    ,     37,   2.02,   2.30,    153,     50,     27,     66,   2.76,Part ch,       ,01/27/2022 07:55:16,01/27/2022 08:21:16,      0,NO     ,
    178,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.31,    153,     50,     45,    113,   4.71,Part ch,       ,01/27/2022 09:50:16,01/27/2022 10:36:16,      0,NO     ,
    177,                   ,    875,     36,     50,       ,OPP    ,     30,   2.01,   2.47,     43,     50,    246,    539,  23.13,Full ch,       ,01/27/2022 13:57:16,01/27/2022 21:25:16,      0,NO     ,
    176,                   ,    875,     36,     50,       ,OPP    ,     85,   2.12,   2.47,     44,     50,     41,     64,   2.86,Full ch,       ,01/28/2022 04:55:16,01/28/2022 05:47:16,      0,NO     ,
    175,                   ,    875,     36,     50,       ,OPP    ,     71,   2.09,   2.48,    137,     50,     37,     92,   4.06,Part ch,       ,01/28/2022 07:50:16,01/28/2022 08:27:16,      0,NO     ,
    174,                   ,    875,     36,     50,       ,OPP    ,     68,   2.09,   2.48,    108,     50,     46,    111,   4.89,Part ch,       ,01/28/2022 09:48:16,01/28/2022 10:35:16,      0,NO     ,
    173,                   ,    875,     36,     50,       ,OPP    ,     64,   2.08,   2.47,     44,     50,    103,    186,   8.18,Full ch,       ,01/28/2022 13:39:16,01/28/2022 21:06:16,      0,NO     ,
    172,                   ,    875,     36,     50,       ,OPP    ,     46,   2.04,   2.35,    153,     50,     45,    114,   4.82,Part ch,       ,01/29/2022 05:02:16,01/29/2022 05:48:16,      0,NO     ,
    171,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.36,    155,     50,     37,     91,   3.85,Part ch,       ,01/29/2022 07:51:16,01/29/2022 08:28:16,      0,NO     ,
    170,                   ,    875,     36,     50,       ,OPP    ,     54,   2.06,   2.37,    154,     50,     46,    116,   4.94,Part ch,       ,01/29/2022 09:51:16,01/29/2022 10:37:16,      0,NO     ,
    169,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     17,   1.98,   2.30,    154,     50,     37,     89,   3.73,Part ch,       ,01/29/2022 10:50:16,01/29/2022 11:27:16,      0,YES    ,
    168,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.47,     43,     50,    155,    321,  14.02,Full ch,       ,01/29/2022 13:43:16,01/29/2022 20:47:16,      0,NO     ,
    167,                   ,    875,     36,     50,       ,OPP    ,     63,   2.08,   2.48,     81,     50,     72,    164,   7.24,Part ch,       ,01/30/2022 04:35:16,01/30/2022 05:48:16,      0,NO     ,
    166,                   ,    875,     36,     50,       ,OPP    ,     67,   2.08,   2.48,     96,     50,     48,    111,   4.90,Part ch,       ,01/30/2022 07:43:16,01/30/2022 08:31:16,      0,NO     ,
    165,                   ,    875,     36,     50,       ,OPP    ,     71,   2.09,   2.13,     40,     50,      2,      1,   0.05,Part ch,       ,01/30/2022 09:40:16,01/30/2022 09:42:16,      0,NO     ,
    164,                   ,    875,     36,     50,       ,OPP    ,     69,   2.09,   2.49,     74,     50,     50,    102,   4.53,Part ch,       ,01/30/2022 09:48:16,01/30/2022 10:37:16,      0,NO     ,
    163,                   ,    875,     36,     50,       ,OPP    ,     63,   2.08,   2.47,     44,     50,    104,    180,   7.93,Full ch,       ,01/30/2022 13:56:16,01/30/2022 15:44:16,      0,NO     ,
    162,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.21,   2.61,     21,     50,    281,    171,   8.10,Part ch,       ,01/30/2022 15:44:16,01/30/2022 20:24:16,      0,NO     ,
    161,                   ,    875,     36,     50,       ,OPP    ,     61,   2.07,   2.42,    154,     50,     61,    155,   6.68,Part ch,       ,01/31/2022 04:52:16,01/31/2022 05:53:16,      0,NO     ,
    160,                   ,    875,     36,     50,       ,OPP    ,     62,   2.07,   2.38,    153,     50,     40,    101,   4.31,Part ch,       ,01/31/2022 07:52:16,01/31/2022 08:32:16,      0,NO     ,
    159,                   ,    875,     36,     50,       ,OPP    ,     76,   2.10,   2.45,    154,     50,     49,    121,   5.28,Part ch,       ,01/31/2022 09:50:16,01/31/2022 10:38:16,      0,NO     ,
    158,                   ,    875,     36,     50,       ,OPP    ,     63,   2.08,   2.47,     44,     50,    130,    261,  11.47,Full ch,       ,01/31/2022 13:41:16,02/01/2022 00:30:16,      0,NO     ,
    157,                   ,    875,     36,     50,       ,OPP    ,     96,   2.14,   2.47,     48,     50,      6,      5,   0.24,Full ch,       ,02/01/2022 03:44:16,02/01/2022 05:42:16,      0,NO     ,
    156,                   ,    875,     36,     50,       ,OPP    ,     61,   2.07,   2.47,     44,     50,    110,    229,  10.07,Full ch,       ,02/01/2022 09:28:16,02/02/2022 00:08:16,      0,NO     ,
    155,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.47,    153,     50,     90,    228,   9.88,Part ch,       ,02/03/2022 02:01:16,02/03/2022 03:31:16,      0,YES    ,
    154,                   ,    875,     36,     50,       ,OPP    ,     79,   2.11,   2.48,    119,     50,     53,    128,   5.65,Part ch,       ,02/03/2022 04:52:16,02/03/2022 05:45:16,      0,NO     ,
    153,                   ,    875,     36,     50,       ,OPP    ,     63,   2.08,   2.39,    154,     50,     41,    103,   4.41,Part ch,       ,02/03/2022 08:07:16,02/03/2022 08:48:16,      0,NO     ,
    152,                   ,    875,     36,     50,       ,OPP    ,     65,   2.08,   2.46,    154,     50,     48,    119,   5.17,Part ch,       ,02/03/2022 09:50:16,02/03/2022 10:38:16,      0,NO     ,
    151,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.47,     43,     50,    163,    325,  14.17,Full ch,       ,02/03/2022 13:37:16,02/03/2022 21:14:16,      0,NO     ,
    150,                   ,    875,     36,     50,       ,OPP    ,     49,   2.04,   2.34,    154,     50,     59,    150,   6.33,Part ch,       ,02/04/2022 04:49:16,02/04/2022 05:48:16,      0,NO     ,
    149,                   ,    875,     36,     50,       ,OPP    ,     51,   2.05,   2.32,    154,     50,     33,     81,   3.39,Part ch,       ,02/04/2022 07:49:16,02/04/2022 08:22:16,      0,NO     ,
    148,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.34,    154,     50,     45,    113,   4.76,Part ch,       ,02/04/2022 09:51:16,02/04/2022 10:36:16,      0,NO     ,
    147,                   ,    875,     36,     50,       ,OPP    ,     46,   2.04,   2.47,     43,     50,    196,    407,  17.59,Full ch,       ,02/04/2022 13:49:16,02/04/2022 21:24:16,      0,NO     ,
    146,                   ,    875,     36,     50,       ,OPP    ,     60,   2.07,   2.41,    148,     50,     66,    165,   7.09,Part ch,       ,02/05/2022 04:56:16,02/05/2022 06:02:16,      0,NO     ,
    145,                   ,    875,     36,     50,       ,OPP    ,     70,   2.09,   2.40,    154,     50,     36,     89,   3.82,Part ch,       ,02/05/2022 07:49:16,02/05/2022 08:24:16,      0,NO     ,
    144,                   ,    875,     36,     50,       ,OPP    ,     63,   2.08,   2.44,    154,     50,     49,    123,   5.34,Part ch,       ,02/05/2022 09:49:16,02/05/2022 10:38:16,      0,NO     ,
    143,                   ,    875,     36,     50,       ,OPP    ,     58,   2.07,   2.47,     43,     50,    144,    276,  12.05,Full ch,       ,02/05/2022 13:45:16,02/05/2022 22:43:16,      0,NO     ,
    142,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.39,    143,     50,     52,    125,   5.37,Part ch,       ,02/06/2022 04:53:16,02/06/2022 05:45:16,      0,NO     ,
    141,                   ,    875,     36,     50,       ,OPP    ,     60,   2.07,   2.39,    149,     50,     38,     93,   3.98,Part ch,       ,02/06/2022 07:56:16,02/06/2022 08:34:16,      0,NO     ,
    140,                   ,    875,     36,     50,       ,OPP    ,     68,   2.09,   2.47,    141,     50,     53,    132,   5.75,Part ch,       ,02/06/2022 09:50:16,02/06/2022 10:43:16,      0,NO     ,
    139,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.47,     44,     50,    134,    254,  11.08,Full ch,       ,02/06/2022 13:59:16,02/06/2022 16:17:16,      0,NO     ,
    138,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.22,   2.67,     39,     50,    234,    152,   7.17,Part ch,       ,02/06/2022 16:17:16,02/06/2022 20:10:16,      0,NO     ,
    137,                   ,    875,     36,     50,       ,OPP    ,     45,   2.03,   2.31,    149,     50,     53,    133,   5.58,Part ch,       ,02/07/2022 04:58:16,02/07/2022 05:50:16,      0,NO     ,
    136,                   ,    875,     36,     50,       ,OPP    ,     44,   2.03,   2.29,    144,     50,     47,    116,   4.82,Part ch,       ,02/07/2022 08:17:16,02/07/2022 09:03:16,      0,NO     ,
    135,                   ,    875,     36,     50,       ,OPP    ,     60,   2.07,   2.32,    144,     50,     45,    109,   4.59,Part ch,       ,02/07/2022 09:51:16,02/07/2022 10:35:16,      0,NO     ,
    134,                   ,    875,     36,     50,       ,OPP    ,     49,   2.04,   2.47,     44,     50,    210,    457,  19.78,Full ch,       ,02/07/2022 13:55:16,02/07/2022 20:43:16,      0,NO     ,
    133,                   ,    875,     36,     50,       ,OPP    ,     89,   2.12,   2.47,     44,     50,     38,     66,   2.95,Full ch,       ,02/07/2022 23:38:16,02/08/2022 03:11:16,      0,NO     ,
    132,                   ,    875,     36,     50,       ,OPP    ,     88,   2.12,   2.47,     46,     50,      8,     10,   0.46,Full ch,       ,02/08/2022 03:19:16,02/08/2022 05:47:16,      0,NO     ,
    131,                   ,    875,     36,     50,       ,OPP    ,     66,   2.08,   2.47,     44,     50,    100,    205,   8.99,Full ch,       ,02/08/2022 09:20:16,02/09/2022 20:09:16,      0,NO     ,
    130,                   ,    875,     36,     50,       ,OPP    ,     35,   2.01,   2.34,    148,     50,     60,    148,   6.27,Part ch,       ,02/10/2022 05:02:16,02/10/2022 06:02:16,      0,NO     ,
    129,                   ,    875,     36,     50,       ,OPP    ,     40,   2.02,   2.31,    153,     50,     40,     96,   4.03,Part ch,       ,02/10/2022 07:53:16,02/10/2022 08:33:16,      0,NO     ,
    128,                   ,    875,     36,     50,       ,OPP    ,     45,   2.03,   2.33,    153,     50,     48,    117,   4.90,Part ch,       ,02/10/2022 09:52:16,02/10/2022 10:40:16,      0,NO     ,
    127,                   ,    875,     36,     50,       ,OPP    ,     28,   2.00,   2.46,     44,     50,    251,    531,  22.76,Full ch,       ,02/10/2022 13:51:16,02/10/2022 20:16:16,      0,NO     ,
    126,                   ,    875,     36,     50,       ,OPP    ,     63,   2.08,   2.40,    153,     50,     53,    132,   5.66,Part ch,       ,02/11/2022 04:54:16,02/11/2022 05:46:16,      0,NO     ,
    125,                   ,    875,     36,     50,       ,OPP    ,     58,   2.07,   2.34,    154,     50,     25,     62,   2.64,Part ch,       ,02/11/2022 07:53:16,02/11/2022 08:18:16,      0,NO     ,
    124,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.35,    154,     50,     45,    114,   4.81,Part ch,       ,02/11/2022 09:50:16,02/11/2022 10:35:16,      0,NO     ,
    123,                   ,    875,     36,     50,       ,OPP    ,     46,   2.04,   2.47,     44,     50,    192,    400,  17.33,Full ch,       ,02/11/2022 13:42:16,02/11/2022 20:14:16,      0,NO     ,
    122,                   ,    875,     36,     50,       ,OPP    ,     49,   2.04,   2.39,    153,     50,     77,    194,   8.21,Part ch,       ,02/12/2022 04:50:16,02/12/2022 06:07:16,      0,NO     ,
    121,                   ,    875,     36,     50,       ,OPP    ,     66,   2.08,   2.40,    149,     50,     41,    102,   4.36,Part ch,       ,02/12/2022 07:52:16,02/12/2022 08:33:16,      0,NO     ,
    120,                   ,    875,     36,     50,       ,OPP    ,     66,   2.08,   2.44,    154,     50,     43,    108,   4.68,Part ch,       ,02/12/2022 09:54:16,02/12/2022 10:37:16,      0,NO     ,
    119,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.47,     43,     50,    151,    293,  12.78,Full ch,       ,02/12/2022 13:52:16,02/12/2022 20:23:16,      0,NO     ,
    118,                   ,    875,     36,     50,       ,OPP    ,     45,   2.03,   2.35,    154,     50,     55,    140,   5.88,Part ch,       ,02/13/2022 04:50:16,02/13/2022 05:45:16,      0,NO     ,
    117,                   ,    875,     36,     50,       ,OPP    ,     50,   2.04,   2.31,    153,     50,     25,     62,   2.60,Part ch,       ,02/13/2022 07:51:16,02/13/2022 08:17:16,      0,NO     ,
    116,                   ,    875,     36,     50,       ,OPP    ,     47,   2.04,   2.34,    152,     50,     45,    112,   4.69,Part ch,       ,02/13/2022 09:52:16,02/13/2022 10:36:16,      0,NO     ,
    115,                   ,    875,     36,     50,       ,OPP    ,     40,   2.02,   2.47,     43,     50,    197,    411,  17.78,Full ch,       ,02/13/2022 13:59:16,02/13/2022 17:20:16,      0,NO     ,
    114,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.22,   2.65,     39,     50,    217,    141,   6.60,Part ch,       ,02/13/2022 17:20:16,02/13/2022 20:56:16,      0,NO     ,
    113,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.35,    154,     50,     54,    136,   5.75,Part ch,       ,02/14/2022 04:52:16,02/14/2022 05:46:16,      0,NO     ,
    112,                   ,    875,     36,     50,       ,OPP    ,     54,   2.06,   2.34,    154,     50,     41,    103,   4.35,Part ch,       ,02/14/2022 07:50:16,02/14/2022 08:31:16,      0,NO     ,
    111,                   ,    875,     36,     50,       ,OPP    ,     62,   2.07,   2.36,    154,     50,     43,    107,   4.54,Part ch,       ,02/14/2022 09:52:16,02/14/2022 10:35:16,      0,NO     ,
    110,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.47,     44,     50,    182,    393,  17.05,Full ch,       ,02/14/2022 13:48:16,02/15/2022 05:36:16,      0,NO     ,
    109,                   ,    875,     36,     50,       ,OPP    ,     64,   2.08,   2.47,     44,     50,    102,    212,   9.32,Full ch,       ,02/15/2022 09:25:16,02/16/2022 01:29:16,      0,NO     ,
    108,                   ,    875,     36,     50,       ,OPP    ,     47,   2.04,   2.35,    152,     50,     57,    140,   5.96,Part ch,       ,02/17/2022 02:39:16,02/17/2022 03:35:16,      0,YES    ,
    107,                   ,    875,     36,     50,       ,OPP    ,     61,   2.07,   2.39,    153,     50,     58,    146,   6.25,Part ch,       ,02/17/2022 04:48:16,02/17/2022 05:46:16,      0,NO     ,
    106,                   ,    875,     36,     50,       ,OPP    ,     58,   2.07,   2.33,    154,     50,     22,     53,   2.25,Part ch,       ,02/17/2022 07:51:16,02/17/2022 08:13:16,      0,NO     ,
    105,                   ,    875,     36,     50,       ,OPP    ,     50,   2.04,   2.34,    155,     50,     41,    104,   4.38,Part ch,       ,02/17/2022 09:56:16,02/17/2022 10:37:16,      0,NO     ,
    104,                   ,    875,     36,     50,       ,OPP    ,     37,   2.02,   2.47,     44,     50,    208,    452,  19.54,Full ch,       ,02/17/2022 14:02:16,02/17/2022 22:02:16,      0,NO     ,
    103,                   ,    875,     36,     50,       ,OPP    ,     68,   2.09,   2.49,     70,     50,     76,    167,   7.38,Part ch,       ,02/18/2022 04:54:16,02/18/2022 06:09:16,      0,NO     ,
    102,                   ,    875,     36,     50,       ,OPP    ,     72,   2.09,   2.43,    153,     50,     18,     43,   1.90,Part ch,       ,02/18/2022 08:00:16,02/18/2022 08:18:16,      0,NO     ,
    101,                   ,    875,     36,     50,       ,OPP    ,     64,   2.08,   2.46,    123,     50,     44,    109,   4.78,Part ch,       ,02/18/2022 09:52:16,02/18/2022 10:36:16,      0,NO     ,
    100,                   ,    875,     36,     50,       ,OPP    ,     58,   2.07,   2.47,     44,     50,    118,    218,   9.59,Full ch,       ,02/18/2022 13:55:16,02/18/2022 20:10:16,      0,NO     ,
     99,                   ,    875,     36,     50,       ,OPP    ,     43,   2.03,   2.36,    154,     50,     52,    130,   5.50,Part ch,       ,02/19/2022 04:59:16,02/19/2022 05:51:16,      0,NO     ,
     98,                   ,    875,     36,     50,       ,OPP    ,     41,   2.03,   2.31,    154,     50,     24,     58,   2.45,Part ch,       ,02/19/2022 07:52:16,02/19/2022 08:15:16,      0,NO     ,
     97,                   ,    875,     36,     50,       ,OPP    ,     33,   2.01,   2.24,     77,     50,     52,     87,   3.57,Part ch,       ,02/19/2022 09:51:16,02/19/2022 10:43:16,      0,NO     ,
     96,                   ,    875,     36,     50,       ,OPP    ,     26,   2.00,   2.28,    154,     50,     29,     71,   2.96,Part ch,       ,02/19/2022 12:30:16,02/19/2022 12:58:16,      0,NO     ,
     95,                   ,    875,     36,     50,       ,OPP    ,     40,   2.02,   2.48,     43,     50,    216,    462,  19.93,Full ch,       ,02/19/2022 13:46:16,02/19/2022 20:16:16,      0,NO     ,
     94,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.40,    154,     50,     45,    114,   4.91,Part ch,       ,02/20/2022 05:01:16,02/20/2022 05:47:16,      0,NO     ,
     93,                   ,    875,     36,     50,       ,OPP    ,     51,   2.05,   2.38,    154,     50,     35,     86,   3.69,Part ch,       ,02/20/2022 07:51:16,02/20/2022 08:25:16,      0,NO     ,
     92,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.43,    154,     50,     52,    131,   5.66,Part ch,       ,02/20/2022 09:48:16,02/20/2022 10:40:16,      0,NO     ,
     91,                   ,    875,     36,     50,       ,OPP    ,     43,   2.03,   2.47,     44,     50,    173,    352,  15.31,Full ch,       ,02/20/2022 13:55:16,02/20/2022 16:52:16,      0,NO     ,
     90,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.21,   2.68,     39,     50,    207,    135,   6.34,Part ch,       ,02/20/2022 16:52:16,02/20/2022 20:19:16,      0,NO     ,
     89,                   ,    875,     36,     50,       ,OPP    ,     51,   2.05,   2.34,    153,     50,     39,     97,   4.08,Part ch,       ,02/21/2022 05:07:16,02/21/2022 05:45:16,      0,NO     ,
     88,                   ,    875,     36,     50,       ,OPP    ,     48,   2.04,   2.31,    154,     50,     30,     76,   3.16,Part ch,       ,02/21/2022 07:49:16,02/21/2022 08:19:16,      0,NO     ,
     87,                   ,    875,     36,     50,       ,OPP    ,     49,   2.04,   2.32,    153,     50,     48,    119,   5.00,Part ch,       ,02/21/2022 09:51:16,02/21/2022 10:38:16,      0,NO     ,
     86,                   ,    875,     36,     50,       ,OPP    ,     39,   2.02,   2.47,     44,     50,    222,    485,  20.91,Full ch,       ,02/21/2022 13:43:16,02/23/2022 09:04:16,      0,NO     ,
     85,                   ,    875,     36,     50,       ,OPP    ,     76,   2.10,   2.47,     48,     50,      5,      5,   0.22,Full ch,       ,02/23/2022 09:08:16,02/23/2022 20:15:16,      0,NO     ,
     84,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.33,    147,     50,     63,    155,   6.54,Part ch,       ,02/24/2022 04:48:16,02/24/2022 05:50:16,      0,YES    ,
     83,                   ,    875,     36,     50,       ,OPP    ,     26,   2.00,   2.28,    147,     50,     38,     93,   3.87,Part ch,       ,02/24/2022 10:35:16,02/24/2022 11:13:16,      0,YES    ,
     82,                   ,    875,     36,     50,       ,OPP    ,     29,   2.00,   2.47,     44,     50,    247,    522,  22.36,Full ch,       ,02/24/2022 13:46:16,02/24/2022 21:56:16,      0,NO     ,
     81,                   ,    875,     36,     50,       ,OPP    ,     60,   2.07,   2.47,     44,     50,    144,    258,  11.24,Full ch,       ,02/25/2022 05:00:16,02/25/2022 10:54:16,      0,NO     ,
     80,                   ,       ,  ---- ,     50,       ,OPP    ,      0,  ---- ,   0.00,      0,     50,      1,      0,   0.00,Part ch,DF3    ,02/25/2022 10:54:16,02/25/2022 10:54:16,     32,NO     ,
     79,                   ,       ,  ---- ,     50,       ,OPP    ,      0,  ---- ,   0.00,      0,     50,      1,      0,   0.00,Part ch,DF3    ,02/25/2022 10:55:16,02/25/2022 10:55:16,     32,NO     ,
     78,                   ,       ,  ---- ,     50,       ,OPP    ,      0,  ---- ,   0.00,      0,     50,      1,      0,   0.00,Part ch,DF3    ,02/25/2022 10:55:16,02/25/2022 10:55:16,     32,NO     ,
     77,                   ,    875,     36,     50,       ,OPP    ,     61,   2.07,   2.47,     44,     50,    112,    213,   9.32,Full ch,       ,02/26/2022 04:56:16,02/26/2022 20:50:16,      0,NO     ,
     76,                   ,    875,     36,     50,       ,OPP    ,     37,   2.02,   2.47,    142,     50,    148,    359,  15.28,Part ch,       ,02/27/2022 04:38:16,02/27/2022 07:05:16,      0,NO     ,
     75,                   ,    875,     36,     50,       ,OPP    ,     26,   2.00,   2.47,     44,     50,    255,    511,  21.85,Full ch,       ,02/27/2022 12:18:16,02/27/2022 16:37:16,      0,NO     ,
     74,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.22,   2.53,     21,     50,    282,    172,   7.98,Part ch,       ,02/27/2022 16:37:16,02/27/2022 21:19:16,      0,NO     ,
     73,                   ,    875,     36,     50,       ,OPP    ,     72,   2.09,   2.44,    143,     50,     48,    116,   5.04,Part ch,       ,02/28/2022 04:57:16,02/28/2022 05:45:16,      0,NO     ,
     72,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.47,     44,     50,    173,    361,  15.63,Full ch,       ,02/28/2022 09:17:16,03/01/2022 10:53:16,      0,NO     ,
     71,                   ,    875,     36,     50,       ,OPP    ,     75,   2.10,   2.47,     45,     50,     56,    108,   4.80,Full ch,       ,03/01/2022 12:01:16,03/02/2022 22:08:16,      0,NO     ,
     70,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.34,    153,     50,     18,     42,   1.80,Part ch,       ,03/03/2022 04:59:16,03/03/2022 05:16:16,      0,NO     ,
     69,                   ,    875,     36,     50,       ,OPP    ,     39,   2.02,   2.31,    153,     50,     23,     56,   2.39,Part ch,       ,03/03/2022 07:44:16,03/03/2022 08:07:16,      0,NO     ,
     68,                   ,    875,     36,     50,       ,OPP    ,     43,   2.03,   2.32,    148,     50,     45,    112,   4.73,Part ch,       ,03/03/2022 09:50:16,03/03/2022 10:36:16,      0,NO     ,
     67,                   ,    875,     36,     50,       ,OPP    ,     37,   2.02,   2.47,     44,     50,    303,    454,  19.21,Full ch,       ,03/03/2022 13:29:16,03/03/2022 20:59:16,      0,NO     ,
     66,                   ,    875,     36,     50,       ,OPP    ,     62,   2.07,   2.42,    148,     50,     51,    126,   5.46,Part ch,       ,03/04/2022 04:52:16,03/04/2022 05:42:16,      0,NO     ,
     65,                   ,    875,     36,     50,       ,OPP    ,     58,   2.07,   2.35,    154,     50,     22,     54,   2.31,Part ch,       ,03/04/2022 07:48:16,03/04/2022 08:10:16,      0,NO     ,
     64,                   ,    875,     36,     50,       ,OPP    ,     51,   2.05,   2.37,    149,     50,     47,    116,   4.94,Part ch,       ,03/04/2022 09:49:16,03/04/2022 10:36:16,      0,NO     ,
     63,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     21,   1.99,   2.29,    144,     50,     41,     99,   4.11,Part ch,       ,03/04/2022 12:38:16,03/04/2022 13:19:16,      0,YES    ,
     62,                   ,    875,     36,     50,       ,OPP    ,     51,   2.05,   2.47,     44,     50,    157,    316,  13.76,Full ch,       ,03/04/2022 13:29:16,03/04/2022 22:18:16,      0,NO     ,
     61,                   ,    875,     36,     50,       ,OPP    ,     71,   2.09,   2.47,     54,     50,     59,    120,   5.34,Part ch,       ,03/05/2022 04:48:16,03/05/2022 05:46:16,      0,NO     ,
     60,                   ,    875,     36,     50,       ,OPP    ,     70,   2.09,   2.47,     95,     50,     39,     90,   3.99,Part ch,       ,03/05/2022 07:55:16,03/05/2022 08:34:16,      0,NO     ,
     59,                   ,    875,     36,     50,       ,OPP    ,     70,   2.09,   2.49,     84,     50,     40,     87,   3.85,Part ch,       ,03/05/2022 10:00:16,03/05/2022 10:40:16,      0,NO     ,
     58,                   ,    875,     36,     50,       ,OPP    ,     61,   2.07,   2.47,     43,     50,    109,    197,   8.65,Full ch,       ,03/05/2022 13:44:16,03/05/2022 22:12:16,      0,NO     ,
     57,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.38,    148,     50,     46,    115,   4.94,Part ch,       ,03/06/2022 05:01:16,03/06/2022 05:47:16,      0,NO     ,
     56,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.33,    154,     50,     23,     57,   2.42,Part ch,       ,03/06/2022 07:51:16,03/06/2022 08:14:16,      0,NO     ,
     55,                   ,    875,     36,     50,       ,OPP    ,     48,   2.04,   2.34,    149,     50,     46,    114,   4.81,Part ch,       ,03/06/2022 09:51:16,03/06/2022 10:36:16,      0,NO     ,
     54,                   ,    875,     36,     50,       ,OPP    ,     39,   2.02,   2.47,     43,     50,    199,    423,  18.26,Full ch,       ,03/06/2022 13:46:16,03/06/2022 17:08:16,      0,NO     ,
     53,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.21,   2.61,     21,     50,    403,    216,  10.14,Part ch,       ,03/06/2022 17:08:16,03/06/2022 23:51:16,      0,NO     ,
     52,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     31,   2.01,   2.34,    154,     50,     38,     94,   3.95,Part ch,       ,03/07/2022 06:30:16,03/07/2022 07:08:16,      0,YES    ,
     51,                   ,    875,     36,     50,       ,OPP    ,     62,   2.07,   2.36,    155,     50,     32,     78,   3.34,Part ch,       ,03/07/2022 07:52:16,03/07/2022 08:24:16,      0,NO     ,
     50,                   ,    875,     36,     50,       ,OPP    ,     62,   2.07,   2.37,    149,     50,     46,    115,   4.91,Part ch,       ,03/07/2022 09:49:16,03/07/2022 10:35:16,      0,NO     ,
     49,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     31,   2.01,   2.35,    149,     50,     50,    121,   5.13,Part ch,       ,03/07/2022 10:37:16,03/07/2022 11:26:16,      0,NO     ,
     48,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.46,     44,     50,    160,    336,  14.67,Full ch,       ,03/07/2022 13:47:16,03/08/2022 00:59:16,      0,NO     ,
     47,                   ,    875,     36,     50,       ,OPP    ,     65,   2.08,   2.47,     44,     50,    108,    215,   9.47,Full ch,       ,03/08/2022 09:12:16,03/09/2022 21:59:16,      0,NO     ,
     46,                   ,    875,     36,     50,       ,OPP    ,     76,   2.10,   2.47,     44,     50,     55,     93,   4.18,Full ch,       ,03/10/2022 03:43:16,03/10/2022 05:05:16,      0,NO     ,
     45,                   ,    875,     36,     50,       ,OPP    ,     60,   2.07,   2.41,    149,     50,     39,     97,   4.23,Part ch,       ,03/10/2022 08:50:16,03/10/2022 09:29:16,      0,YES    ,
